image_id,class_index,class,background,perspective,family,family_name,level,fragment,candidate_rank,dense_floor,candidate_sha256
6148,8,9,3,5,12,grayscale_underexposure,3,12:8,13,0,d7b30837ecb9846efcc8464a1ac58c4c9d6b72e1042ca5cd0e8e2211b8982b00
6068,8,9,2,2,12,grayscale_underexposure,3,12:8,14,0,dc156de538d81f6e42e4944cb1cc60e35fbca5b494f5bf40a5b3c61ad12f255c
6038,8,9,1,4,12,grayscale_underexposure,3,12:8,15,0,e519af019b3986b3cd961a7c528ea5743614490431ec27ee4ec528085718e504
6129,9,10,3,3,12,grayscale_underexposure,3,12:9,1,1,13204454b4d3c2800d1ccc32fba4def8db539fe86033c77647be90c4273f967e
6039,9,10,1,4,12,grayscale_underexposure,3,12:9,2,1,31291b6f2cf8d7006bb9be69dea35069f91da7c07b0054f8e13fe821edf922d5
6019,9,10,1,2,12,grayscale_underexposure,3,12:9,3,1,3194c05b04f948848ef9b5a83d5f816a7482213cbc4e0f0a120db11c97237c22
6049,9,10,1,5,12,grayscale_underexposure,3,12:9,4,0,34de78f23665b216edfb43ef95d5dd530c685e8ea5be3f64e2af027d67bbca2b
6139,9,10,3,4,12,grayscale_underexposure,3,12:9,5,0,5a0b571acbbaeec99ce0d3a1345bb8395d618bc5923691a22adfc384f9c6fdb9
6099,9,10,2,5,12,grayscale_underexposure,3,12:9,6,0,5cacc206cf7f4ee090f1285ff52b2be6853ffebc5915d095ac104c5ab45045dd
6149,9,10,3,5,12,grayscale_underexposure,3,12:9,7,0,5d7f9bcfbb7fe70ec7c44491ddb8544b59c47e9a2f86e439cdf12ffe71ee20c0
6089,9,10,2,4,12,grayscale_underexposure,3,12:9,8,0,6d184a24e508caf604162f0ce13db2bcc080fac585fc814dc9560f0bae085c2f
6079,9,10,2,3,12,grayscale_underexposure,3,12:9,9,0,740aa1601573a42c4d3e358a2aadaaae12c8a30bd214abfdcd726d130f021150
6109,9,10,3,1,12,grayscale_underexposure,3,12:9,10,0,7e32f06d7a455eb90c1e7added6ffce46716efbfb380c12e834af73fa8752520
6059,9,10,2,1,12,grayscale_underexposure,3,12:9,11,0,8bfdd7145de2906fe07e4a15cfe8799f63ca7d6aa67f757b264ac3beb6f6b79b
6009,9,10,1,1,12,grayscale_underexposure,3,12:9,12,0,bba152cb7604499867439628df82cd7df4cc166d91786444bff591f1127438e8
6029,9,10,1,3,12,grayscale_underexposure,3,12:9,13,0,de5b09cdb2e542ec49e7d26c105ca1e961553b7613099605ec16e56f50ddc85b
6119,9,10,3,2,12,grayscale_underexposure,3,12:9,14,0,ed21b8a9fab1e0ec56f5873ac7ea28169897ea1215ae773e1af66d274a0f4ac6
6069,9,10,2,2,12,grayscale_underexposure,3,12:9,15,0,eeecb2a9eb4be149d1604344ea20d711a15e2f4483e1761fd2be5a8c59b5c7eb
6600,0,1,1,1,13,grayscale_overexposure,3,13:0,1,1,15caf0b01cbb8528a3c530592035e5faf7f8068d793a8f0caed3867e8a79d4e2
6700,0,1,3,1,13,grayscale_overexposure,3,13:0,2,1,1fb335c7f9be30c4c1b0369d33bfab297fe6842e583b18aad1dba2f5d602c69c
6690,0,1,2,5,13,grayscale_overexposure,3,13:0,3,1,4dd2f05f6f35567e9020ac4af8e6a79445ba11a1d3769c0b4464b1b14ae96725
6710,0,1,3,2,13,grayscale_overexposure,3,13:0,4,0,57907913f51b5fe81527c91cdfe8ff8b88f35ef363a526da89b71c5da6fc0fb1
6650,0,1,2,1,13,grayscale_overexposure,3,13:0,5,0,8b2acc50a1940732218dd2fd34860cd3471656541f79b258023a04dfeef070ce
6680,0,1,2,4,13,grayscale_overexposure,3,13:0,6,0,93130046f6fd7b0590b5d802072328766dc784df30cf295f6e5665eed6b5b4c5
6640,0,1,1,5,13,grayscale_overexposure,3,13:0,7,0,94ec33cdce1356c7e0d2eeb2f08304b74c9376c750eb43f3c5e14c810f3cfdd6
6670,0,1,2,3,13,grayscale_overexposure,3,13:0,8,0,b410701e4ce4a02d5768cc0437190c4a86221e8310866c6bb1af2fd221c17037
6730,0,1,3,4,13,grayscale_overexposure,3,13:0,9,0,b991d97a1c46f3c2097f1bed0b1773e85f6eef3ebc7ba4e992758a4a038c5726
6620,0,1,1,3,13,grayscale_overexposure,3,13:0,10,0,c271c6ce8a98a4431de7fc3448653e85dbce85e05c011ae7865d6841d813775b
6720,0,1,3,3,13,grayscale_overexposure,3,13:0,11,0,c441e5dd1a6b09dfde7e736d452ba5dde993031ae189a390f3dfb7d5f60ec065
6740,0,1,3,5,13,grayscale_overexposure,3,13:0,12,0,d8d463c159c0d7fa7f53d3152915b629a2781c9fc9c207f2627fa91613df228d
6630,0,1,1,4,13,grayscale_overexposure,3,13:0,13,0,dab55604b1e36c67bcf0039af091fa64b138ccd25906a77afb41e73a33572666
6610,0,1,1,2,13,grayscale_overexposure,3,13:0,14,0,e45e653fd1b58eaa3a67351d540417b7407af53058706254a327e8a7d0ffdeff
6660,0,1,2,2,13,grayscale_overexposure,3,13:0,15,0,e6384668be47dfd05be474a9c3f570fc1a9eba2ad03a9b2c70a01d85307a208d
6691,1,2,2,5,13,grayscale_overexposure,3,13:1,1,1,02532a76f78e308e7a445835875d050dae993cfd91d223eea9002aea1b15b02c
6741,1,2,3,5,13,grayscale_overexposure,3,13:1,2,1,423ac6321f3a3fb65ddfe84ce7b6f700e34502dd9f676647598a39ab2bd694e5
6661,1,2,2,2,13,grayscale_overexposure,3,13:1,3,1,47567a48fe2497e13c957d41e8315c2f81819bd484dedaa29e4c86f66305fa70
6621,1,2,1,3,13,grayscale_overexposure,3,13:1,4,0,4e2cfc17bd1d40a600bf1ddfa58f5aefa370f7ba4abaf6a2794e3e18c7189d09
6641,1,2,1,5,13,grayscale_overexposure,3,13:1,5,0,539fdf339e70bc688e2012119585f79fafced9204f182706340f77771bb9f445
6701,1,2,3,1,13,grayscale_overexposure,3,13:1,6,0,6283a6ae5408562e3a598856c4cb00a444bb780fb30a56f831c849b520a1da94
6651,1,2,2,1,13,grayscale_overexposure,3,13:1,7,0,754e27c2147be7352281741d282e76cb835180987fa78b5ba26e90636ef74d2e
6731,1,2,3,4,13,grayscale_overexposure,3,13:1,8,0,802374f12a06f13c9f962e53ad6fc2917e9dc901a4dad82249e6b865b97e4915
6711,1,2,3,2,13,grayscale_overexposure,3,13:1,9,0,9e3cd49c27a4cb562e77c22462c2b18044c2aebd48b7040f82ffc7480d1ef272
6721,1,2,3,3,13,grayscale_overexposure,3,13:1,10,0,a145cc47b0fdeef7a33b6300e64fa5b3997dae3e2e4f84ac2545c3cc6ba3864d
6681,1,2,2,4,13,grayscale_overexposure,3,13:1,11,0,a4d2b194b8a8c229c8d11ce0555a58920d7fd2bb2d58815a98235e61f5f4628e
6611,1,2,1,2,13,grayscale_overexposure,3,13:1,12,0,b13471b0103d6068a94f9da84f69c5024353cefe4de16721e1187036f285215c
6601,1,2,1,1,13,grayscale_overexposure,3,13:1,13,0,cd8d7fed428acc911243db91fa3c698c99c54d3e8b9da6ce72731db1bf27bf83
6631,1,2,1,4,13,grayscale_overexposure,3,13:1,14,0,e36ad853598b70c3f34d6aec5d7f053dbb99987b38d45731b3beca2d5135cbb4
6671,1,2,2,3,13,grayscale_overexposure,3,13:1,15,0,fb4f816fdb6581976c359e7e31bf467eac485620359ac6917aa35431802a174e
6622,2,3,1,3,13,grayscale_overexposure,3,13:2,1,1,0e7dd2dde8f394496d073bd4de704b2885d3d718169bbb50ae74e22ca2e960c7
6712,2,3,3,2,13,grayscale_overexposure,3,13:2,2,1,26ff961e7b3133724a66e6f90e2f32ccc34f2bd827b3ee1192651e8d0f06d45a
6652,2,3,2,1,13,grayscale_overexposure,3,13:2,3,1,3aec87bf9cc462a3e5d7024d41428f4311710d6c0758291cebd431f0c02acb42
6672,2,3,2,3,13,grayscale_overexposure,3,13:2,4,0,4ab102040fe9f90d1ba7fb780f95280491ada2a38d40f085092f19668cb77ad6
6642,2,3,1,5,13,grayscale_overexposure,3,13:2,5,0,61ec4eedb33df4c9f12002a7b2be719a0f36e1ac985b6b1f1e14ad3751d9e5a2
6632,2,3,1,4,13,grayscale_overexposure,3,13:2,6,0,65be1ae5428ac30447d22ef46ce441c64e4f3f11b813f075d7113dfa56591076
6702,2,3,3,1,13,grayscale_overexposure,3,13:2,7,0,6e1330a935de56b2d1cbea16a80fa8c4f6d39ee71dd004e9ce4d9dbd277609c7
6682,2,3,2,4,13,grayscale_overexposure,3,13:2,8,0,8aa1f1df27a5c223123f0451e6a84b382ca21382bc9f687c2d5b69cca6d2c454
6722,2,3,3,3,13,grayscale_overexposure,3,13:2,9,0,937a3df117a8df5f8caa9170cdcbc622912e37f35d3bd77b08bd8bbad9cc6c59
6612,2,3,1,2,13,grayscale_overexposure,3,13:2,10,0,993eb73ce4fbd73f257e9ae171e2d0ea27e9d1ea34a3f9392c0a9a619d09368a
6692,2,3,2,5,13,grayscale_overexposure,3,13:2,11,0,b95951d8243bff277afc68a72a4607e4789594c300c688124234848498016fd4
6742,2,3,3,5,13,grayscale_overexposure,3,13:2,12,0,be1906b47bb8660e0a4b407d3d8a1359c1a742a90482b31ad93dbcc518bde89c
6602,2,3,1,1,13,grayscale_overexposure,3,13:2,13,0,ca0510e1c072930bed389f9510e67a8d8d3e208a7d3a3bf27333712e0d854829
6662,2,3,2,2,13,grayscale_overexposure,3,13:2,14,0,d9f0bbb4f42933cebe1f42532ea011414af6038b2880f7783b921d3eed842148
6732,2,3,3,4,13,grayscale_overexposure,3,13:2,15,0,e63c7085e07e4cf089317e2cf984118bd1253ca195443fff7ce16ed7eee1f321
6743,3,4,3,5,13,grayscale_overexposure,3,13:3,1,1,031826ff120d817608ec6b708c348135e83d6f13516aed9ff69cdbeda3bd335a
6713,3,4,3,2,13,grayscale_overexposure,3,13:3,2,1,224e59f1bbc669ca253f35b8cbf1858989b8e27c0b4d74dab911f916abdf813d
6663,3,4,2,2,13,grayscale_overexposure,3,13:3,3,1,25fcf45a73bab5d71cc4e94368e1941b7d35baa687e766cafdd10feae3b4961a
6703,3,4,3,1,13,grayscale_overexposure,3,13:3,4,0,42c43c5ef12c5cf9b0485cfa57d8dd743dba6e42a3103f42ea73661eda0eeadc
6683,3,4,2,4,13,grayscale_overexposure,3,13:3,5,0,4806c23629cb577fa34725d2f673efdf9a912c1f6e49f03a000a8c864c7e7b49
6613,3,4,1,2,13,grayscale_overexposure,3,13:3,6,0,4c30c1fbe6783b8c478002e972385d07543a31425839f2737750c774cb6de1bd
6723,3,4,3,3,13,grayscale_overexposure,3,13:3,7,0,66349373d6eddf656b17c21fb1fa8f94a266710163e7276be234bd2c20acdc87
6643,3,4,1,5,13,grayscale_overexposure,3,13:3,8,0,6a1547028853198595dfc517f8d64cea2dfd8416d66399c31ceda9b7fe018a43
6633,3,4,1,4,13,grayscale_overexposure,3,13:3,9,0,7f8dc47197319152dd42491e081503ee645575a480e962589e450527bf4f3f53
6603,3,4,1,1,13,grayscale_overexposure,3,13:3,10,0,7fd735c157da0fdfd0a5f194ba478a3aa85b6eda2321f317011b517af949c484
6733,3,4,3,4,13,grayscale_overexposure,3,13:3,11,0,93ad88481bbe8374221c54c009093cfa8b04ad6008a51a8959628ddcf98a6238
6623,3,4,1,3,13,grayscale_overexposure,3,13:3,12,0,9c6abc066846f8591b5557e6fd0303b45fcb44eef559e6539d694c10252f205d
6673,3,4,2,3,13,grayscale_overexposure,3,13:3,13,0,afd063922e9c8b604f79f136be7d54b915daec17f814161e001e89cc8e216b8f
6653,3,4,2,1,13,grayscale_overexposure,3,13:3,14,0,d9dcfe4c035cf2681b10d36aa404566a083c18bf9f26e5a65f9517654e9fe613
6693,3,4,2,5,13,grayscale_overexposure,3,13:3,15,0,fad4a275322d765afbe705a69322e4cd33463b5166140fa02880c54688bb2c08
6734,4,5,3,4,13,grayscale_overexposure,3,13:4,1,1,06b2f96eded51eab811ee926ee8b4296e6067e6a872869390188a1e1d9b3b89e
6634,4,5,1,4,13,grayscale_overexposure,3,13:4,2,1,352c4ecffb0daf655136f5349b3e37134547a1520a2d2841e93ec9aaa87bc5ba
6674,4,5,2,3,13,grayscale_overexposure,3,13:4,3,1,3d62118bdae6cb15757657f8a209788e5a4804051999b57644f6bccb818fecbd
6654,4,5,2,1,13,grayscale_overexposure,3,13:4,4,0,41f894cbb2d1f0ddd0e092fbef2785d55a669c87397674904dd893e24ad6fc2f
6614,4,5,1,2,13,grayscale_overexposure,3,13:4,5,0,467b254b037f60e1c52d04ab96850887f153056f76eab4d1879df90af1072b4d
6684,4,5,2,4,13,grayscale_overexposure,3,13:4,6,0,6612e6845b1930e960e0b4d6a7c469c39cf56ef7147e7c0fb799b03de7d38b0b
6604,4,5,1,1,13,grayscale_overexposure,3,13:4,7,0,7f1f6c89ff52bd0c66a8190028c61c783b556d832b40cfcb8a7109f177469a6e
6624,4,5,1,3,13,grayscale_overexposure,3,13:4,8,0,882095bfa8da39377eeebc088997f4adba55b4794a2478cbc6ad0c0c83f42621
6664,4,5,2,2,13,grayscale_overexposure,3,13:4,9,0,9a476eeeccabbc8a7ee73ed37d284801e4afd69a1d5015eeaf1d03bf0297edc2
6744,4,5,3,5,13,grayscale_overexposure,3,13:4,10,0,9f062bfe6e74fdb2bcd70838000d15dd44e3449e99356b2e35ec521a15b87f04
6694,4,5,2,5,13,grayscale_overexposure,3,13:4,11,0,9f73830ea034b5e7eb7a24e5f737e8abec59cabc01efd662ad7b3c61b602d97c
6644,4,5,1,5,13,grayscale_overexposure,3,13:4,12,0,acac9f478084ebea98e2b96ac8b86c69fa8724203761d3aa2636a26642ef39af
6724,4,5,3,3,13,grayscale_overexposure,3,13:4,13,0,b3c5548c35fa84dde07dda122afdef781d6a9e7ab0d57f473a97cc44dadbfce3
6704,4,5,3,1,13,grayscale_overexposure,3,13:4,14,0,c3e8672376191da8ad18e138d54c945f3be86e546b40b9a99083c44869f7febe
6714,4,5,3,2,13,grayscale_overexposure,3,13:4,15,0,d151057dc2ebe44631cbd14a413f2fd44234b657f8cd6ad5e09b0ae461d239e8
6625,5,6,1,3,13,grayscale_overexposure,3,13:5,1,1,11d45c200334adfbb8b810c3bc8c9c400be733f17ed393507b1329ceeda7edeb
6645,5,6,1,5,13,grayscale_overexposure,3,13:5,2,1,1b719ccc49d19d36c8156e54eaae600ef64ed9a46857f8a53af028db579e17bd
6725,5,6,3,3,13,grayscale_overexposure,3,13:5,3,1,31b8c64c7d37fe31d759a3311f12dc3d73a615171efbd344dbadde0483d0b824
6685,5,6,2,4,13,grayscale_overexposure,3,13:5,4,0,3ed49f39f4d0231b4be28788487ee3098865158a938d2efcd841246655cfd860
6735,5,6,3,4,13,grayscale_overexposure,3,13:5,5,0,443235d34376b7de56ae17e9ba902dc92589aecd053f29c37f9e0b8d9ee9b5b0
6605,5,6,1,1,13,grayscale_overexposure,3,13:5,6,0,79f5603fb65fef9f612a6f8c46ed01ee21896c97c7b4293771ada8567c2e6b44
6655,5,6,2,1,13,grayscale_overexposure,3,13:5,7,0,97a3cce7b387899059a03441fc772ce9935da91d75cde1dc9dfcd7ddc160769f
6675,5,6,2,3,13,grayscale_overexposure,3,13:5,8,0,a17e67b39e0e744b180895a0417d2bcedd7ad42fb23fbb2a70e57adf62906a11
6635,5,6,1,4,13,grayscale_overexposure,3,13:5,9,0,b0bb1e5bf6f2c58f4af928ab278312be370add46d194d23b53466c7c13cdc0cd
6745,5,6,3,5,13,grayscale_overexposure,3,13:5,10,0,b314f31ec035b2292821f509775d2ef7319edc96d130dabcc2c01f1647d98686
6705,5,6,3,1,13,grayscale_overexposure,3,13:5,11,0,d25ef272938c427e2e24f987249b028f3df2c7421afc1bfb13fb180f322bd030
6715,5,6,3,2,13,grayscale_overexposure,3,13:5,12,0,e0490319f60cf8a0cb4850a6842836d34eb776e19c2eddd2a52c15a71c009e89
6665,5,6,2,2,13,grayscale_overexposure,3,13:5,13,0,e5dc589a3a6dd8813270ea88d883e01d74ffe3ca0977aeaeae2445612c282a3d
6615,5,6,1,2,13,grayscale_overexposure,3,13:5,14,0,e8df983f3286c64b6d27ecab69f33e02381c4e50de32cb9ab0dfd1bc99f74881
6695,5,6,2,5,13,grayscale_overexposure,3,13:5,15,0,ff073c380410bc835f27b03f646b413e9acae16538d06cf6f8ed82a4c2a7f27c
6666,6,7,2,2,13,grayscale_overexposure,3,13:6,1,1,03d2cbfe143d405479b9dbb97d16a2fdc45afdb6dcf52dc5563cf22accee06ba
6746,6,7,3,5,13,grayscale_overexposure,3,13:6,2,1,0e22407652c8ba2e4de5d97b30f2014e4de49a9ef864be9061e43ca2aafe7ea1
6606,6,7,1,1,13,grayscale_overexposure,3,13:6,3,1,202f1fa598da1671c4b1fef019b0ec252d690b86fbbc150c9bffeebac8d1c794
6726,6,7,3,3,13,grayscale_overexposure,3,13:6,4,0,24f536b338ef23678884d4f33dcf864b823d1a2cc2c1f5a65fd702728cee013f
6616,6,7,1,2,13,grayscale_overexposure,3,13:6,5,0,437a3fa1ef708f728ee75ac2f429210430e9e2ca98afc4269db89c120fcfc938
6626,6,7,1,3,13,grayscale_overexposure,3,13:6,6,0,48162e79012c1f5e32572c9b70211bee26be975ebc6c851809934ad5f6bea2f9
6676,6,7,2,3,13,grayscale_overexposure,3,13:6,7,0,7da14766f4f7771e4d761407c5f107c4a539b5ea8fcdac1336af26a83eb8be0e
6646,6,7,1,5,13,grayscale_overexposure,3,13:6,8,0,b1acc26def3529ca60abd7215cb904098f7323006f8971cce2734f644bb13361
6706,6,7,3,1,13,grayscale_overexposure,3,13:6,9,0,b8d42db0c6b3a3c7fc964c86cc76453f3a42809656da6bf8550ad60e0f1d40e4
6696,6,7,2,5,13,grayscale_overexposure,3,13:6,10,0,ba0378ef7f13e33f804fd6a4baf0d33772ba84a4a95149c0398510066cb694a6
6686,6,7,2,4,13,grayscale_overexposure,3,13:6,11,0,bda0a8e268bb239774fd62ff5f1cfa67e47a14cf3f47cb8428252224e41f26e6
6736,6,7,3,4,13,grayscale_overexposure,3,13:6,12,0,c7599afa0f2b0e3d1b27930cb5aa924e2eb8ffc75cd4714ad6cacf6b1d50a4b5
6716,6,7,3,2,13,grayscale_overexposure,3,13:6,13,0,d95821c3e32e2f13272f3ea15cd8b2eaec7e1d25968bb4ab2890e199a2a16e53
6656,6,7,2,1,13,grayscale_overexposure,3,13:6,14,0,fa53ceda2de3cfe040895de959fe4363e6f484630f295837545076cb87e1710f
6636,6,7,1,4,13,grayscale_overexposure,3,13:6,15,0,fadda0a1f08bdeb3e7e45f192a2ec13c8e21ca1d6d8bbdd3ce875f64593c74e1
6697,7,8,2,5,13,grayscale_overexposure,3,13:7,1,1,0995c6bc09c2b16781df8ab56b1ee1d808e66d5c7090d60faddbdbd528cd0577
6617,7,8,1,2,13,grayscale_overexposure,3,13:7,2,1,1f02e04ecb96383e40bf589116578867d5bd8dd0ae914deb47498dddb30140bb
6717,7,8,3,2,13,grayscale_overexposure,3,13:7,3,1,3e8fc341fe206d92ec695a1c3de2f331438e1919a3b08a43cd38f189b9dddbeb
6637,7,8,1,4,13,grayscale_overexposure,3,13:7,4,0,59b62d522565533cc3e6beaac0d3f102f80e8bf2cc712c44b18f91004f10e1d7
6627,7,8,1,3,13,grayscale_overexposure,3,13:7,5,0,69e991ac4dd018520bba5afb9144faf7380e8d3d7f896d21970aef94167b7b6c
6657,7,8,2,1,13,grayscale_overexposure,3,13:7,6,0,800b964fd0e6128ea3d6cc370f08083d702da8c2e0a7f9572e316d470f0c57ab
6667,7,8,2,2,13,grayscale_overexposure,3,13:7,7,0,865c07059e58c442f581b803ad4c848c304657835366a042f12aef30dd991e4e
6737,7,8,3,4,13,grayscale_overexposure,3,13:7,8,0,894de7c8a45a8a384d8dadeb6c3c9175a4589890f48af8cb558d90eae2e02a0d
6607,7,8,1,1,13,grayscale_overexposure,3,13:7,9,0,93a47f260ee614c76977c07ca18c8e5bb0f395cb7e2c62f8f1125c3cf665164e
6707,7,8,3,1,13,grayscale_overexposure,3,13:7,10,0,93d21fd77890fc00eae79dff580849872f5a369b3fb45ca03ec395285490a0fa
6727,7,8,3,3,13,grayscale_overexposure,3,13:7,11,0,9e0901a3af1beb7d7b21bc867e0930bcc555138233193a70a0ffaefc5dba2348
6747,7,8,3,5,13,grayscale_overexposure,3,13:7,12,0,a30f4881f0dc5ebc4130e4159f7a99b62d2afd089784ea682ac4248046231496
6687,7,8,2,4,13,grayscale_overexposure,3,13:7,13,0,bec5e1bd5204502027c126645a8697e1a7898944962a54bb4d44a7e3caef85c3
6677,7,8,2,3,13,grayscale_overexposure,3,13:7,14,0,c7b4d22f519f576d56a2b682ca6008f2bd9cea93c2c90a5fa6d1aecce62a21c8
6647,7,8,1,5,13,grayscale_overexposure,3,13:7,15,0,cdade5b2ef374086fb384877b2edaeb4561850d39529e92d71c711cf54d6395e
6638,8,9,1,4,13,grayscale_overexposure,3,13:8,1,1,43c78dff1c2c25d344cbf7f47940e1c5e8bd99c813d55c6422e6c276950065be
6698,8,9,2,5,13,grayscale_overexposure,3,13:8,2,1,48ec7947797231678f1840b5f2e1bf5058668b24515197f382085db05a7b23cc
6728,8,9,3,3,13,grayscale_overexposure,3,13:8,3,1,4a776d19a514f2e6dc04e93be64ecdbd54c30864598ed1c6bf275fcd21003ef2
6648,8,9,1,5,13,grayscale_overexposure,3,13:8,4,0,54db81e9cf7124f8e6d469177e9900d190ea40ec4f2897aa730d58a9fb46d1e7
6718,8,9,3,2,13,grayscale_overexposure,3,13:8,5,0,589c56d0927842dec781a22907bee0fd04be62c05c6f07776fc000f21a2fea75
6608,8,9,1,1,13,grayscale_overexposure,3,13:8,6,0,81a5956b022e3cbfd3a12d83e1eac45f8c1569035115d94f5eb2df4a5c61d882
6678,8,9,2,3,13,grayscale_overexposure,3,13:8,7,0,92d6ce47a14112ef7691ab925976c522acfd0095169a2abd057604bb6b4119f7
6618,8,9,1,2,13,grayscale_overexposure,3,13:8,8,0,a209a52ccb1f9e10ba5bbdbd686378ca828df5351d90dfc715ccf6c216a9179e
6628,8,9,1,3,13,grayscale_overexposure,3,13:8,9,0,ab07006ff4b880dd1e6b8abf15cef3c97cb7fce9bf0d7559b04491d2b0d4c94a
6658,8,9,2,1,13,grayscale_overexposure,3,13:8,10,0,b1bc0dc80c6a3623da91284b73a60f98ad10690cf56ad78f9541fd1ab647c081
6688,8,9,2,4,13,grayscale_overexposure,3,13:8,11,0,bb0a637a4eab07f95daea38760826029083530b6577f7cd4473a8fbcd2b9bda2
6748,8,9,3,5,13,grayscale_overexposure,3,13:8,12,0,c16f6847725b64194b564b0e4814199199d962096a15114eb8ddce5d1cb8cae6
6668,8,9,2,2,13,grayscale_overexposure,3,13:8,13,0,c30528fc59476ed5cbb42bb174c61efdeb2f2fc9df539059c62dabe56e1e6c5c
6708,8,9,3,1,13,grayscale_overexposure,3,13:8,14,0,c47c79a8d8c2f5bf0a4264d2be8390c295738c8b787a0f6cc2a20e06f02e7a78
6738,8,9,3,4,13,grayscale_overexposure,3,13:8,15,0,cd6e1dc3fffe5b10f18abe39c56b4baef660ac0d343188b7fb3cf1b0b79dd604
6709,9,10,3,1,13,grayscale_overexposure,3,13:9,1,1,09d74c56895f0f9464705b00212060ad015eed87e00c533cd97c2ca8346284d1
6699,9,10,2,5,13,grayscale_overexposure,3,13:9,2,1,1b00f57cb4904e8cdf08d4770f01b963132ebe7f6f0265086b427b99dee2b35d
6689,9,10,2,4,13,grayscale_overexposure,3,13:9,3,1,283dc1b17482020fb5c1f7e690d59c6100be0ec02301579f56306ae46f2a1604
6679,9,10,2,3,13,grayscale_overexposure,3,13:9,4,0,2af55c0784e9f254498540884675201288ef72118e85e4993c9642b5d5bdba35
6609,9,10,1,1,13,grayscale_overexposure,3,13:9,5,0,2fb06de7b9e642d45620a629cdec39596718a7966e808a28682aeed41c726bc6
6659,9,10,2,1,13,grayscale_overexposure,3,13:9,6,0,3b614fc77be8f144d06112dbdd7caea3cb48b66a5ea4760f6f860dcff3e96f9e
6639,9,10,1,4,13,grayscale_overexposure,3,13:9,7,0,4bcc615f113209806dff52c38ca4e0b7cb7d29d56957ecc587fe5add0b1ccc02
6629,9,10,1,3,13,grayscale_overexposure,3,13:9,8,0,65c5b6d856265ff6ef2a46b0d33dd7d0e55abfb48ce691a1e2099c17d27638ad
6669,9,10,2,2,13,grayscale_overexposure,3,13:9,9,0,7261c18f244f9150ff2a92452fc4d420e7b938839a8b04f5beb0c11f39022538
6739,9,10,3,4,13,grayscale_overexposure,3,13:9,10,0,7d2e7468c22afce7a7dec56b912f434f28a97a80d1296d1e144d07ca64b0e40b
6749,9,10,3,5,13,grayscale_overexposure,3,13:9,11,0,a6c4d5f31b2cb9391146735d215636cfcdca1e8ccab72553f1517b79938db548
6619,9,10,1,2,13,grayscale_overexposure,3,13:9,12,0,db19d31bfefac26084ae1904d426d24adaa6137245c9538b5725af36a0094bee
6729,9,10,3,3,13,grayscale_overexposure,3,13:9,13,0,de49417186f825e163906772d5d839ac3ae9678518855ec46b8e8095c3db31c4
6719,9,10,3,2,13,grayscale_overexposure,3,13:9,14,0,ea979a457c036af736ed572661a6326ba14e8717217b1013304827e540a7f4ee
6649,9,10,1,5,13,grayscale_overexposure,3,13:9,15,0,ee174ecfe241c13c521c82656a48ae5b7d310ac6ae61ad340dec325c80baa6d6
7240,0,1,1,5,14,grayscale_gaussian_blur,3,14:0,1,1,0ece224d9adf562b906135b069717edde112e3533443ebbb1c9e10b2f9927ff0
7260,0,1,2,2,14,grayscale_gaussian_blur,3,14:0,2,1,1768dce55d988c79bb60b9f35438a81769c58b6455eef339e287bc8533c63440
7210,0,1,1,2,14,grayscale_gaussian_blur,3,14:0,3,1,1e30fc7634e9877c2b83bda03d96ce156a5837c10cd4c1cfe4389b6e18d2b318
7310,0,1,3,2,14,grayscale_gaussian_blur,3,14:0,4,0,3d0f920e2e1fe8a871462e696d490e268ea7f689f999030e90a0bfcf153504fc
7300,0,1,3,1,14,grayscale_gaussian_blur,3,14:0,5,0,637821b512f3032b9a293862e3a00c504469809160d6833072b9743b66d1c516
7230,0,1,1,4,14,grayscale_gaussian_blur,3,14:0,6,0,8f1a40945be82fb2674db11243cc5178ab30dc81cd11e486ef4802930c0cd4ad
7200,0,1,1,1,14,grayscale_gaussian_blur,3,14:0,7,0,95f556c73140f4adaecba0ccf27f7bbc81382faa3a051d829203497b00a0c942
7340,0,1,3,5,14,grayscale_gaussian_blur,3,14:0,8,0,98b30ed888ae6413b96e7d9fffda418d2f46696217b821f988cf80783df4f988
7270,0,1,2,3,14,grayscale_gaussian_blur,3,14:0,9,0,9a201e00dd3aa2ced2078e0667a98eef7403d26e2c1e92cb2b76a95abb6324fb
7290,0,1,2,5,14,grayscale_gaussian_blur,3,14:0,10,0,cf2f1387ffaf1489d4fbea4544e020ee68a0525c3b66605dc9b330a42d2c24ca
7330,0,1,3,4,14,grayscale_gaussian_blur,3,14:0,11,0,d2fc7bc6fa0dce042f79a113fa7c1877468ba10434f4bf789da03b832e47d23c
7280,0,1,2,4,14,grayscale_gaussian_blur,3,14:0,12,0,d63d0535cd7a3ed88f9c357bf39ae9be15b2c3f6e31a28298348203bce506f5e
7250,0,1,2,1,14,grayscale_gaussian_blur,3,14:0,13,0,d989c5bc3fb303dbdddcc863bc13ea80b749f58670dafbfe01fdfe2318204dee
7320,0,1,3,3,14,grayscale_gaussian_blur,3,14:0,14,0,e8353eaea39c207151ac393ea62be1a6b3c6140a69f104f7ef59d2466183df55
7220,0,1,1,3,14,grayscale_gaussian_blur,3,14:0,15,0,f52260125b1cbec48cb7bdfc082df81c09317ba449118567600ee43f2b6495d0
