imageID,class,background,perspective,challengeType,challengeLevel
3300,1,1,1,7,2
3301,2,1,1,7,2
3302,3,1,1,7,2
3303,4,1,1,7,2
3304,5,1,1,7,2
3305,6,1,1,7,2
3306,7,1,1,7,2
3307,8,1,1,7,2
3308,9,1,1,7,2
3309,10,1,1,7,2
3310,1,1,2,7,2
3311,2,1,2,7,2
3312,3,1,2,7,2
3313,4,1,2,7,2
3314,5,1,2,7,2
3315,6,1,2,7,2
3316,7,1,2,7,2
3317,8,1,2,7,2
3318,9,1,2,7,2
3319,10,1,2,7,2
3320,1,1,3,7,2
3321,2,1,3,7,2
3322,3,1,3,7,2
3323,4,1,3,7,2
3324,5,1,3,7,2
3325,6,1,3,7,2
3326,7,1,3,7,2
3327,8,1,3,7,2
3328,9,1,3,7,2
3329,10,1,3,7,2
3330,1,1,4,7,2
3331,2,1,4,7,2
3332,3,1,4,7,2
3333,4,1,4,7,2
3334,5,1,4,7,2
3335,6,1,4,7,2
3336,7,1,4,7,2
3337,8,1,4,7,2
3338,9,1,4,7,2
3339,10,1,4,7,2
3340,1,1,5,7,2
3341,2,1,5,7,2
3342,3,1,5,7,2
3343,4,1,5,7,2
3344,5,1,5,7,2
3345,6,1,5,7,2
3346,7,1,5,7,2
3347,8,1,5,7,2
3348,9,1,5,7,2
3349,10,1,5,7,2
3350,1,2,1,7,2
3351,2,2,1,7,2
3352,3,2,1,7,2
3353,4,2,1,7,2
3354,5,2,1,7,2
3355,6,2,1,7,2
3356,7,2,1,7,2
3357,8,2,1,7,2
3358,9,2,1,7,2
3359,10,2,1,7,2
3360,1,2,2,7,2
3361,2,2,2,7,2
3362,3,2,2,7,2
3363,4,2,2,7,2
3364,5,2,2,7,2
3365,6,2,2,7,2
3366,7,2,2,7,2
3367,8,2,2,7,2
3368,9,2,2,7,2
3369,10,2,2,7,2
3370,1,2,3,7,2
3371,2,2,3,7,2
3372,3,2,3,7,2
3373,4,2,3,7,2
3374,5,2,3,7,2
3375,6,2,3,7,2
3376,7,2,3,7,2
3377,8,2,3,7,2
3378,9,2,3,7,2
3379,10,2,3,7,2
3380,1,2,4,7,2
3381,2,2,4,7,2
3382,3,2,4,7,2
3383,4,2,4,7,2
3384,5,2,4,7,2
3385,6,2,4,7,2
3386,7,2,4,7,2
3387,8,2,4,7,2
3388,9,2,4,7,2
3389,10,2,4,7,2
3390,1,2,5,7,2
3391,2,2,5,7,2
3392,3,2,5,7,2
3393,4,2,5,7,2
3394,5,2,5,7,2
3395,6,2,5,7,2
3396,7,2,5,7,2
3397,8,2,5,7,2
3398,9,2,5,7,2
3399,10,2,5,7,2
3400,1,3,1,7,2
3401,2,3,1,7,2
3402,3,3,1,7,2
3403,4,3,1,7,2
3404,5,3,1,7,2
3405,6,3,1,7,2
3406,7,3,1,7,2
3407,8,3,1,7,2
3408,9,3,1,7,2
3409,10,3,1,7,2
3410,1,3,2,7,2
3411,2,3,2,7,2
3412,3,3,2,7,2
3413,4,3,2,7,2
3414,5,3,2,7,2
3415,6,3,2,7,2
3416,7,3,2,7,2
3417,8,3,2,7,2
3418,9,3,2,7,2
3419,10,3,2,7,2
3420,1,3,3,7,2
3421,2,3,3,7,2
3422,3,3,3,7,2
3423,4,3,3,7,2
3424,5,3,3,7,2
3425,6,3,3,7,2
3426,7,3,3,7,2
3427,8,3,3,7,2
3428,9,3,3,7,2
3429,10,3,3,7,2
3430,1,3,4,7,2
3431,2,3,4,7,2
3432,3,3,4,7,2
3433,4,3,4,7,2
3434,5,3,4,7,2
3435,6,3,4,7,2
3436,7,3,4,7,2
3437,8,3,4,7,2
3438,9,3,4,7,2
3439,10,3,4,7,2
3440,1,3,5,7,2
3441,2,3,5,7,2
3442,3,3,5,7,2
3443,4,3,5,7,2
3444,5,3,5,7,2
3445,6,3,5,7,2
3446,7,3,5,7,2
3447,8,3,5,7,2
3448,9,3,5,7,2
3449,10,3,5,7,2
3450,1,1,1,7,3
3451,2,1,1,7,3
3452,3,1,1,7,3
3453,4,1,1,7,3
3454,5,1,1,7,3
3455,6,1,1,7,3
3456,7,1,1,7,3
3457,8,1,1,7,3
3458,9,1,1,7,3
3459,10,1,1,7,3
3460,1,1,2,7,3
3461,2,1,2,7,3
3462,3,1,2,7,3
3463,4,1,2,7,3
3464,5,1,2,7,3
3465,6,1,2,7,3
3466,7,1,2,7,3
3467,8,1,2,7,3
3468,9,1,2,7,3
3469,10,1,2,7,3
3470,1,1,3,7,3
3471,2,1,3,7,3
3472,3,1,3,7,3
3473,4,1,3,7,3
3474,5,1,3,7,3
3475,6,1,3,7,3
3476,7,1,3,7,3
3477,8,1,3,7,3
3478,9,1,3,7,3
3479,10,1,3,7,3
3480,1,1,4,7,3
3481,2,1,4,7,3
3482,3,1,4,7,3
3483,4,1,4,7,3
3484,5,1,4,7,3
3485,6,1,4,7,3
3486,7,1,4,7,3
3487,8,1,4,7,3
3488,9,1,4,7,3
3489,10,1,4,7,3
3490,1,1,5,7,3
3491,2,1,5,7,3
3492,3,1,5,7,3
3493,4,1,5,7,3
3494,5,1,5,7,3
3495,6,1,5,7,3
3496,7,1,5,7,3
3497,8,1,5,7,3
3498,9,1,5,7,3
3499,10,1,5,7,3
3500,1,2,1,7,3
3501,2,2,1,7,3
3502,3,2,1,7,3
3503,4,2,1,7,3
3504,5,2,1,7,3
3505,6,2,1,7,3
3506,7,2,1,7,3
3507,8,2,1,7,3
3508,9,2,1,7,3
3509,10,2,1,7,3
3510,1,2,2,7,3
3511,2,2,2,7,3
3512,3,2,2,7,3
3513,4,2,2,7,3
3514,5,2,2,7,3
3515,6,2,2,7,3
3516,7,2,2,7,3
3517,8,2,2,7,3
3518,9,2,2,7,3
3519,10,2,2,7,3
3520,1,2,3,7,3
3521,2,2,3,7,3
3522,3,2,3,7,3
3523,4,2,3,7,3
3524,5,2,3,7,3
3525,6,2,3,7,3
3526,7,2,3,7,3
3527,8,2,3,7,3
3528,9,2,3,7,3
3529,10,2,3,7,3
3530,1,2,4,7,3
3531,2,2,4,7,3
3532,3,2,4,7,3
3533,4,2,4,7,3
3534,5,2,4,7,3
3535,6,2,4,7,3
3536,7,2,4,7,3
3537,8,2,4,7,3
3538,9,2,4,7,3
3539,10,2,4,7,3
3540,1,2,5,7,3
3541,2,2,5,7,3
3542,3,2,5,7,3
3543,4,2,5,7,3
3544,5,2,5,7,3
3545,6,2,5,7,3
3546,7,2,5,7,3
3547,8,2,5,7,3
3548,9,2,5,7,3
3549,10,2,5,7,3
3550,1,3,1,7,3
3551,2,3,1,7,3
3552,3,3,1,7,3
3553,4,3,1,7,3
3554,5,3,1,7,3
3555,6,3,1,7,3
3556,7,3,1,7,3
3557,8,3,1,7,3
3558,9,3,1,7,3
3559,10,3,1,7,3
3560,1,3,2,7,3
3561,2,3,2,7,3
3562,3,3,2,7,3
3563,4,3,2,7,3
3564,5,3,2,7,3
3565,6,3,2,7,3
3566,7,3,2,7,3
3567,8,3,2,7,3
3568,9,3,2,7,3
3569,10,3,2,7,3
3570,1,3,3,7,3
3571,2,3,3,7,3
3572,3,3,3,7,3
3573,4,3,3,7,3
3574,5,3,3,7,3
3575,6,3,3,7,3
3576,7,3,3,7,3
3577,8,3,3,7,3
3578,9,3,3,7,3
3579,10,3,3,7,3
3580,1,3,4,7,3
3581,2,3,4,7,3
3582,3,3,4,7,3
3583,4,3,4,7,3
3584,5,3,4,7,3
3585,6,3,4,7,3
3586,7,3,4,7,3
3587,8,3,4,7,3
3588,9,3,4,7,3
3589,10,3,4,7,3
3590,1,3,5,7,3
3591,2,3,5,7,3
3592,3,3,5,7,3
3593,4,3,5,7,3
3594,5,3,5,7,3
3595,6,3,5,7,3
3596,7,3,5,7,3
3597,8,3,5,7,3
3598,9,3,5,7,3
3599,10,3,5,7,3
3600,1,1,1,7,4
3601,2,1,1,7,4
3602,3,1,1,7,4
3603,4,1,1,7,4
3604,5,1,1,7,4
3605,6,1,1,7,4
3606,7,1,1,7,4
3607,8,1,1,7,4
3608,9,1,1,7,4
3609,10,1,1,7,4
3610,1,1,2,7,4
3611,2,1,2,7,4
3612,3,1,2,7,4
3613,4,1,2,7,4
3614,5,1,2,7,4
3615,6,1,2,7,4
3616,7,1,2,7,4
3617,8,1,2,7,4
3618,9,1,2,7,4
3619,10,1,2,7,4
3620,1,1,3,7,4
3621,2,1,3,7,4
3622,3,1,3,7,4
3623,4,1,3,7,4
3624,5,1,3,7,4
3625,6,1,3,7,4
3626,7,1,3,7,4
3627,8,1,3,7,4
3628,9,1,3,7,4
3629,10,1,3,7,4
3630,1,1,4,7,4
3631,2,1,4,7,4
3632,3,1,4,7,4
3633,4,1,4,7,4
3634,5,1,4,7,4
3635,6,1,4,7,4
3636,7,1,4,7,4
3637,8,1,4,7,4
3638,9,1,4,7,4
3639,10,1,4,7,4
3640,1,1,5,7,4
3641,2,1,5,7,4
3642,3,1,5,7,4
3643,4,1,5,7,4
3644,5,1,5,7,4
3645,6,1,5,7,4
3646,7,1,5,7,4
3647,8,1,5,7,4
3648,9,1,5,7,4
3649,10,1,5,7,4
3650,1,2,1,7,4
3651,2,2,1,7,4
3652,3,2,1,7,4
3653,4,2,1,7,4
3654,5,2,1,7,4
3655,6,2,1,7,4
3656,7,2,1,7,4
3657,8,2,1,7,4
3658,9,2,1,7,4
3659,10,2,1,7,4
3660,1,2,2,7,4
3661,2,2,2,7,4
3662,3,2,2,7,4
3663,4,2,2,7,4
3664,5,2,2,7,4
3665,6,2,2,7,4
3666,7,2,2,7,4
3667,8,2,2,7,4
3668,9,2,2,7,4
3669,10,2,2,7,4
3670,1,2,3,7,4
3671,2,2,3,7,4
3672,3,2,3,7,4
3673,4,2,3,7,4
3674,5,2,3,7,4
3675,6,2,3,7,4
3676,7,2,3,7,4
3677,8,2,3,7,4
3678,9,2,3,7,4
3679,10,2,3,7,4
3680,1,2,4,7,4
3681,2,2,4,7,4
3682,3,2,4,7,4
3683,4,2,4,7,4
3684,5,2,4,7,4
3685,6,2,4,7,4
3686,7,2,4,7,4
3687,8,2,4,7,4
3688,9,2,4,7,4
3689,10,2,4,7,4
3690,1,2,5,7,4
3691,2,2,5,7,4
3692,3,2,5,7,4
3693,4,2,5,7,4
3694,5,2,5,7,4
3695,6,2,5,7,4
3696,7,2,5,7,4
3697,8,2,5,7,4
3698,9,2,5,7,4
3699,10,2,5,7,4
3700,1,3,1,7,4
3701,2,3,1,7,4
3702,3,3,1,7,4
3703,4,3,1,7,4
3704,5,3,1,7,4
3705,6,3,1,7,4
3706,7,3,1,7,4
3707,8,3,1,7,4
3708,9,3,1,7,4
3709,10,3,1,7,4
3710,1,3,2,7,4
3711,2,3,2,7,4
3712,3,3,2,7,4
3713,4,3,2,7,4
3714,5,3,2,7,4
3715,6,3,2,7,4
3716,7,3,2,7,4
3717,8,3,2,7,4
3718,9,3,2,7,4
3719,10,3,2,7,4
3720,1,3,3,7,4
3721,2,3,3,7,4
3722,3,3,3,7,4
3723,4,3,3,7,4
3724,5,3,3,7,4
3725,6,3,3,7,4
3726,7,3,3,7,4
3727,8,3,3,7,4
3728,9,3,3,7,4
3729,10,3,3,7,4
3730,1,3,4,7,4
3731,2,3,4,7,4
3732,3,3,4,7,4
3733,4,3,4,7,4
3734,5,3,4,7,4
3735,6,3,4,7,4
3736,7,3,4,7,4
3737,8,3,4,7,4
3738,9,3,4,7,4
3739,10,3,4,7,4
3740,1,3,5,7,4
3741,2,3,5,7,4
3742,3,3,5,7,4
3743,4,3,5,7,4
3744,5,3,5,7,4
3745,6,3,5,7,4
3746,7,3,5,7,4
3747,8,3,5,7,4
3748,9,3,5,7,4
3749,10,3,5,7,4
3750,1,1,1,8,1
3751,2,1,1,8,1
3752,3,1,1,8,1
3753,4,1,1,8,1
3754,5,1,1,8,1
3755,6,1,1,8,1
3756,7,1,1,8,1
3757,8,1,1,8,1
3758,9,1,1,8,1
3759,10,1,1,8,1
3760,1,1,2,8,1
3761,2,1,2,8,1
3762,3,1,2,8,1
3763,4,1,2,8,1
3764,5,1,2,8,1
3765,6,1,2,8,1
3766,7,1,2,8,1
3767,8,1,2,8,1
3768,9,1,2,8,1
3769,10,1,2,8,1
3770,1,1,3,8,1
3771,2,1,3,8,1
3772,3,1,3,8,1
3773,4,1,3,8,1
3774,5,1,3,8,1
3775,6,1,3,8,1
3776,7,1,3,8,1
3777,8,1,3,8,1
3778,9,1,3,8,1
3779,10,1,3,8,1
3780,1,1,4,8,1
3781,2,1,4,8,1
3782,3,1,4,8,1
3783,4,1,4,8,1
3784,5,1,4,8,1
3785,6,1,4,8,1
3786,7,1,4,8,1
3787,8,1,4,8,1
3788,9,1,4,8,1
3789,10,1,4,8,1
3790,1,1,5,8,1
3791,2,1,5,8,1
3792,3,1,5,8,1
3793,4,1,5,8,1
3794,5,1,5,8,1
3795,6,1,5,8,1
3796,7,1,5,8,1
3797,8,1,5,8,1
3798,9,1,5,8,1
3799,10,1,5,8,1
3800,1,2,1,8,1
3801,2,2,1,8,1
3802,3,2,1,8,1
3803,4,2,1,8,1
3804,5,2,1,8,1
3805,6,2,1,8,1
3806,7,2,1,8,1
3807,8,2,1,8,1
3808,9,2,1,8,1
3809,10,2,1,8,1
3810,1,2,2,8,1
3811,2,2,2,8,1
3812,3,2,2,8,1
3813,4,2,2,8,1
3814,5,2,2,8,1
3815,6,2,2,8,1
3816,7,2,2,8,1
3817,8,2,2,8,1
3818,9,2,2,8,1
3819,10,2,2,8,1
3820,1,2,3,8,1
3821,2,2,3,8,1
3822,3,2,3,8,1
3823,4,2,3,8,1
3824,5,2,3,8,1
3825,6,2,3,8,1
3826,7,2,3,8,1
3827,8,2,3,8,1
3828,9,2,3,8,1
3829,10,2,3,8,1
3830,1,2,4,8,1
3831,2,2,4,8,1
3832,3,2,4,8,1
3833,4,2,4,8,1
3834,5,2,4,8,1
3835,6,2,4,8,1
3836,7,2,4,8,1
3837,8,2,4,8,1
3838,9,2,4,8,1
3839,10,2,4,8,1
3840,1,2,5,8,1
3841,2,2,5,8,1
3842,3,2,5,8,1
3843,4,2,5,8,1
3844,5,2,5,8,1
3845,6,2,5,8,1
3846,7,2,5,8,1
3847,8,2,5,8,1
3848,9,2,5,8,1
3849,10,2,5,8,1
3850,1,3,1,8,1
3851,2,3,1,8,1
3852,3,3,1,8,1
3853,4,3,1,8,1
3854,5,3,1,8,1
3855,6,3,1,8,1
3856,7,3,1,8,1
3857,8,3,1,8,1
3858,9,3,1,8,1
3859,10,3,1,8,1
3860,1,3,2,8,1
3861,2,3,2,8,1
3862,3,3,2,8,1
3863,4,3,2,8,1
3864,5,3,2,8,1
3865,6,3,2,8,1
3866,7,3,2,8,1
3867,8,3,2,8,1
3868,9,3,2,8,1
3869,10,3,2,8,1
3870,1,3,3,8,1
3871,2,3,3,8,1
3872,3,3,3,8,1
3873,4,3,3,8,1
3874,5,3,3,8,1
3875,6,3,3,8,1
3876,7,3,3,8,1
3877,8,3,3,8,1
3878,9,3,3,8,1
3879,10,3,3,8,1
3880,1,3,4,8,1
3881,2,3,4,8,1
3882,3,3,4,8,1
3883,4,3,4,8,1
3884,5,3,4,8,1
3885,6,3,4,8,1
3886,7,3,4,8,1
3887,8,3,4,8,1
3888,9,3,4,8,1
3889,10,3,4,8,1
3890,1,3,5,8,1
3891,2,3,5,8,1
3892,3,3,5,8,1
3893,4,3,5,8,1
3894,5,3,5,8,1
3895,6,3,5,8,1
3896,7,3,5,8,1
3897,8,3,5,8,1
3898,9,3,5,8,1
3899,10,3,5,8,1
3900,1,1,1,8,2
3901,2,1,1,8,2
3902,3,1,1,8,2
3903,4,1,1,8,2
3904,5,1,1,8,2
3905,6,1,1,8,2
3906,7,1,1,8,2
3907,8,1,1,8,2
3908,9,1,1,8,2
3909,10,1,1,8,2
3910,1,1,2,8,2
3911,2,1,2,8,2
3912,3,1,2,8,2
3913,4,1,2,8,2
3914,5,1,2,8,2
3915,6,1,2,8,2
3916,7,1,2,8,2
3917,8,1,2,8,2
3918,9,1,2,8,2
3919,10,1,2,8,2
3920,1,1,3,8,2
3921,2,1,3,8,2
3922,3,1,3,8,2
3923,4,1,3,8,2
3924,5,1,3,8,2
3925,6,1,3,8,2
3926,7,1,3,8,2
3927,8,1,3,8,2
3928,9,1,3,8,2
3929,10,1,3,8,2
3930,1,1,4,8,2
3931,2,1,4,8,2
3932,3,1,4,8,2
3933,4,1,4,8,2
3934,5,1,4,8,2
3935,6,1,4,8,2
3936,7,1,4,8,2
3937,8,1,4,8,2
3938,9,1,4,8,2
3939,10,1,4,8,2
3940,1,1,5,8,2
3941,2,1,5,8,2
3942,3,1,5,8,2
3943,4,1,5,8,2
3944,5,1,5,8,2
3945,6,1,5,8,2
3946,7,1,5,8,2
3947,8,1,5,8,2
3948,9,1,5,8,2
3949,10,1,5,8,2
3950,1,2,1,8,2
3951,2,2,1,8,2
3952,3,2,1,8,2
3953,4,2,1,8,2
3954,5,2,1,8,2
3955,6,2,1,8,2
3956,7,2,1,8,2
3957,8,2,1,8,2
3958,9,2,1,8,2
3959,10,2,1,8,2
3960,1,2,2,8,2
3961,2,2,2,8,2
3962,3,2,2,8,2
3963,4,2,2,8,2
3964,5,2,2,8,2
3965,6,2,2,8,2
3966,7,2,2,8,2
3967,8,2,2,8,2
3968,9,2,2,8,2
3969,10,2,2,8,2
3970,1,2,3,8,2
3971,2,2,3,8,2
3972,3,2,3,8,2
3973,4,2,3,8,2
3974,5,2,3,8,2
3975,6,2,3,8,2
3976,7,2,3,8,2
3977,8,2,3,8,2
3978,9,2,3,8,2
3979,10,2,3,8,2
3980,1,2,4,8,2
3981,2,2,4,8,2
3982,3,2,4,8,2
3983,4,2,4,8,2
3984,5,2,4,8,2
3985,6,2,4,8,2
3986,7,2,4,8,2
3987,8,2,4,8,2
3988,9,2,4,8,2
3989,10,2,4,8,2
3990,1,2,5,8,2
3991,2,2,5,8,2
3992,3,2,5,8,2
3993,4,2,5,8,2
3994,5,2,5,8,2
3995,6,2,5,8,2
3996,7,2,5,8,2
3997,8,2,5,8,2
3998,9,2,5,8,2
3999,10,2,5,8,2
4000,1,3,1,8,2
4001,2,3,1,8,2
4002,3,3,1,8,2
4003,4,3,1,8,2
4004,5,3,1,8,2
4005,6,3,1,8,2
4006,7,3,1,8,2
4007,8,3,1,8,2
4008,9,3,1,8,2
4009,10,3,1,8,2
4010,1,3,2,8,2
4011,2,3,2,8,2
4012,3,3,2,8,2
4013,4,3,2,8,2
4014,5,3,2,8,2
4015,6,3,2,8,2
4016,7,3,2,8,2
4017,8,3,2,8,2
4018,9,3,2,8,2
4019,10,3,2,8,2
4020,1,3,3,8,2
4021,2,3,3,8,2
4022,3,3,3,8,2
4023,4,3,3,8,2
4024,5,3,3,8,2
4025,6,3,3,8,2
4026,7,3,3,8,2
4027,8,3,3,8,2
4028,9,3,3,8,2
4029,10,3,3,8,2
4030,1,3,4,8,2
4031,2,3,4,8,2
4032,3,3,4,8,2
4033,4,3,4,8,2
4034,5,3,4,8,2
4035,6,3,4,8,2
4036,7,3,4,8,2
4037,8,3,4,8,2
4038,9,3,4,8,2
4039,10,3,4,8,2
4040,1,3,5,8,2
4041,2,3,5,8,2
4042,3,3,5,8,2
4043,4,3,5,8,2
4044,5,3,5,8,2
4045,6,3,5,8,2
4046,7,3,5,8,2
4047,8,3,5,8,2
4048,9,3,5,8,2
4049,10,3,5,8,2
4050,1,1,1,8,3
4051,2,1,1,8,3
4052,3,1,1,8,3
4053,4,1,1,8,3
4054,5,1,1,8,3
4055,6,1,1,8,3
4056,7,1,1,8,3
4057,8,1,1,8,3
4058,9,1,1,8,3
4059,10,1,1,8,3
4060,1,1,2,8,3
4061,2,1,2,8,3
4062,3,1,2,8,3
4063,4,1,2,8,3
4064,5,1,2,8,3
4065,6,1,2,8,3
4066,7,1,2,8,3
4067,8,1,2,8,3
4068,9,1,2,8,3
4069,10,1,2,8,3
4070,1,1,3,8,3
4071,2,1,3,8,3
4072,3,1,3,8,3
4073,4,1,3,8,3
4074,5,1,3,8,3
4075,6,1,3,8,3
4076,7,1,3,8,3
4077,8,1,3,8,3
4078,9,1,3,8,3
4079,10,1,3,8,3
4080,1,1,4,8,3
4081,2,1,4,8,3
4082,3,1,4,8,3
4083,4,1,4,8,3
4084,5,1,4,8,3
4085,6,1,4,8,3
4086,7,1,4,8,3
4087,8,1,4,8,3
4088,9,1,4,8,3
4089,10,1,4,8,3
4090,1,1,5,8,3
4091,2,1,5,8,3
4092,3,1,5,8,3
4093,4,1,5,8,3
4094,5,1,5,8,3
4095,6,1,5,8,3
4096,7,1,5,8,3
4097,8,1,5,8,3
4098,9,1,5,8,3
4099,10,1,5,8,3
4100,1,2,1,8,3
4101,2,2,1,8,3
4102,3,2,1,8,3
4103,4,2,1,8,3
4104,5,2,1,8,3
4105,6,2,1,8,3
4106,7,2,1,8,3
4107,8,2,1,8,3
4108,9,2,1,8,3
4109,10,2,1,8,3
4110,1,2,2,8,3
4111,2,2,2,8,3
4112,3,2,2,8,3
4113,4,2,2,8,3
4114,5,2,2,8,3
4115,6,2,2,8,3
4116,7,2,2,8,3
4117,8,2,2,8,3
4118,9,2,2,8,3
4119,10,2,2,8,3
4120,1,2,3,8,3
4121,2,2,3,8,3
4122,3,2,3,8,3
4123,4,2,3,8,3
4124,5,2,3,8,3
4125,6,2,3,8,3
4126,7,2,3,8,3
4127,8,2,3,8,3
4128,9,2,3,8,3
4129,10,2,3,8,3
4130,1,2,4,8,3
4131,2,2,4,8,3
4132,3,2,4,8,3
4133,4,2,4,8,3
4134,5,2,4,8,3
4135,6,2,4,8,3
4136,7,2,4,8,3
4137,8,2,4,8,3
4138,9,2,4,8,3
4139,10,2,4,8,3
4140,1,2,5,8,3
4141,2,2,5,8,3
4142,3,2,5,8,3
4143,4,2,5,8,3
4144,5,2,5,8,3
4145,6,2,5,8,3
4146,7,2,5,8,3
4147,8,2,5,8,3
4148,9,2,5,8,3
4149,10,2,5,8,3
4150,1,3,1,8,3
4151,2,3,1,8,3
4152,3,3,1,8,3
4153,4,3,1,8,3
4154,5,3,1,8,3
4155,6,3,1,8,3
4156,7,3,1,8,3
4157,8,3,1,8,3
4158,9,3,1,8,3
4159,10,3,1,8,3
4160,1,3,2,8,3
4161,2,3,2,8,3
4162,3,3,2,8,3
4163,4,3,2,8,3
4164,5,3,2,8,3
4165,6,3,2,8,3
4166,7,3,2,8,3
4167,8,3,2,8,3
4168,9,3,2,8,3
4169,10,3,2,8,3
4170,1,3,3,8,3
4171,2,3,3,8,3
4172,3,3,3,8,3
4173,4,3,3,8,3
4174,5,3,3,8,3
4175,6,3,3,8,3
4176,7,3,3,8,3
4177,8,3,3,8,3
4178,9,3,3,8,3
4179,10,3,3,8,3
4180,1,3,4,8,3
4181,2,3,4,8,3
4182,3,3,4,8,3
4183,4,3,4,8,3
4184,5,3,4,8,3
4185,6,3,4,8,3
4186,7,3,4,8,3
4187,8,3,4,8,3
4188,9,3,4,8,3
4189,10,3,4,8,3
4190,1,3,5,8,3
4191,2,3,5,8,3
4192,3,3,5,8,3
4193,4,3,5,8,3
4194,5,3,5,8,3
4195,6,3,5,8,3
4196,7,3,5,8,3
4197,8,3,5,8,3
4198,9,3,5,8,3
4199,10,3,5,8,3
4200,1,1,1,8,4
4201,2,1,1,8,4
4202,3,1,1,8,4
4203,4,1,1,8,4
4204,5,1,1,8,4
4205,6,1,1,8,4
4206,7,1,1,8,4
4207,8,1,1,8,4
4208,9,1,1,8,4
4209,10,1,1,8,4
4210,1,1,2,8,4
4211,2,1,2,8,4
4212,3,1,2,8,4
4213,4,1,2,8,4
4214,5,1,2,8,4
4215,6,1,2,8,4
4216,7,1,2,8,4
4217,8,1,2,8,4
4218,9,1,2,8,4
4219,10,1,2,8,4
4220,1,1,3,8,4
4221,2,1,3,8,4
4222,3,1,3,8,4
4223,4,1,3,8,4
4224,5,1,3,8,4
4225,6,1,3,8,4
4226,7,1,3,8,4
4227,8,1,3,8,4
4228,9,1,3,8,4
4229,10,1,3,8,4
4230,1,1,4,8,4
4231,2,1,4,8,4
4232,3,1,4,8,4
4233,4,1,4,8,4
4234,5,1,4,8,4
4235,6,1,4,8,4
4236,7,1,4,8,4
4237,8,1,4,8,4
4238,9,1,4,8,4
4239,10,1,4,8,4
4240,1,1,5,8,4
4241,2,1,5,8,4
4242,3,1,5,8,4
4243,4,1,5,8,4
4244,5,1,5,8,4
4245,6,1,5,8,4
4246,7,1,5,8,4
4247,8,1,5,8,4
4248,9,1,5,8,4
4249,10,1,5,8,4
4250,1,2,1,8,4
4251,2,2,1,8,4
4252,3,2,1,8,4
4253,4,2,1,8,4
4254,5,2,1,8,4
4255,6,2,1,8,4
4256,7,2,1,8,4
4257,8,2,1,8,4
4258,9,2,1,8,4
4259,10,2,1,8,4
4260,1,2,2,8,4
4261,2,2,2,8,4
4262,3,2,2,8,4
4263,4,2,2,8,4
4264,5,2,2,8,4
4265,6,2,2,8,4
4266,7,2,2,8,4
4267,8,2,2,8,4
4268,9,2,2,8,4
4269,10,2,2,8,4
4270,1,2,3,8,4
4271,2,2,3,8,4
4272,3,2,3,8,4
4273,4,2,3,8,4
4274,5,2,3,8,4
4275,6,2,3,8,4
4276,7,2,3,8,4
4277,8,2,3,8,4
4278,9,2,3,8,4
4279,10,2,3,8,4
4280,1,2,4,8,4
4281,2,2,4,8,4
4282,3,2,4,8,4
4283,4,2,4,8,4
4284,5,2,4,8,4
4285,6,2,4,8,4
4286,7,2,4,8,4
4287,8,2,4,8,4
4288,9,2,4,8,4
4289,10,2,4,8,4
4290,1,2,5,8,4
4291,2,2,5,8,4
4292,3,2,5,8,4
4293,4,2,5,8,4
4294,5,2,5,8,4
4295,6,2,5,8,4
4296,7,2,5,8,4
4297,8,2,5,8,4
4298,9,2,5,8,4
4299,10,2,5,8,4
4300,1,3,1,8,4
4301,2,3,1,8,4
4302,3,3,1,8,4
4303,4,3,1,8,4
4304,5,3,1,8,4
4305,6,3,1,8,4
4306,7,3,1,8,4
4307,8,3,1,8,4
4308,9,3,1,8,4
4309,10,3,1,8,4
4310,1,3,2,8,4
4311,2,3,2,8,4
4312,3,3,2,8,4
4313,4,3,2,8,4
4314,5,3,2,8,4
4315,6,3,2,8,4
4316,7,3,2,8,4
4317,8,3,2,8,4
4318,9,3,2,8,4
4319,10,3,2,8,4
4320,1,3,3,8,4
4321,2,3,3,8,4
4322,3,3,3,8,4
4323,4,3,3,8,4
4324,5,3,3,8,4
4325,6,3,3,8,4
4326,7,3,3,8,4
4327,8,3,3,8,4
4328,9,3,3,8,4
4329,10,3,3,8,4
4330,1,3,4,8,4
4331,2,3,4,8,4
4332,3,3,4,8,4
4333,4,3,4,8,4
4334,5,3,4,8,4
4335,6,3,4,8,4
4336,7,3,4,8,4
4337,8,3,4,8,4
4338,9,3,4,8,4
4339,10,3,4,8,4
4340,1,3,5,8,4
4341,2,3,5,8,4
4342,3,3,5,8,4
4343,4,3,5,8,4
4344,5,3,5,8,4
4345,6,3,5,8,4
4346,7,3,5,8,4
4347,8,3,5,8,4
4348,9,3,5,8,4
4349,10,3,5,8,4
4350,1,1,1,9,1
4351,2,1,1,9,1
4352,3,1,1,9,1
4353,4,1,1,9,1
4354,5,1,1,9,1
4355,6,1,1,9,1
4356,7,1,1,9,1
4357,8,1,1,9,1
4358,9,1,1,9,1
4359,10,1,1,9,1
4360,1,1,2,9,1
4361,2,1,2,9,1
4362,3,1,2,9,1
4363,4,1,2,9,1
4364,5,1,2,9,1
4365,6,1,2,9,1
4366,7,1,2,9,1
4367,8,1,2,9,1
4368,9,1,2,9,1
4369,10,1,2,9,1
4370,1,1,3,9,1
4371,2,1,3,9,1
4372,3,1,3,9,1
4373,4,1,3,9,1
4374,5,1,3,9,1
